,time,Pitch_increment,Cp,Lambda_i,Lambda,Tem,Tm,Ia,Ea,w,pitch,dpitch,pitch_ref
0,0.10999999999999999,-7.969892391468819e-05,0.22716000345936224,9.948561146574272,10.274617205484704,184.44311555030515,198.175943711733,29.972036248960837,247.99384860610328,40.29904069753248,0.0,-5.961474293673782e-06,-0.0008212747299629904
1,0.20000000000000004,5.27364568603455e-05,0.2227591826993185,9.981532044098296,10.30965150268836,185.07819931103526,193.67624201691444,30.075237463280693,248.8394557973967,40.43645200352897,0.0,-1.0139252034760536e-05,-0.00043676041614381235
2,0.3000000000000001,1.550384195724848e-05,0.21989619976067604,10.002850217212922,10.33230762284845,185.48876286198526,190.76781921412768,30.141954107026713,249.38629645536142,40.52531369930993,0.0,-1.022185022172614e-05,0.0005746842182244176
3,0.4000000000000002,8.63906571081087e-05,0.21827489936482927,10.014877759454988,10.34509134240311,185.72042747598837,189.12728407588784,30.179599644447755,249.6948513872346,40.57545392587955,0.0,-1.554276118686803e-06,0.0014536664448937388
4,0.5000000000000002,5.37903196379603e-05,0.21735810456872146,10.021664782049875,10.352305488133293,185.85116108031954,188.20167226613307,30.2008438763958,249.86897600212322,40.60374920409423,0.0,9.624940227734158e-06,0.0016718915654440401
5,0.6000000000000003,5.793161835681757e-05,0.2168401073419418,10.025495015666896,10.356376900969055,185.92494251498331,187.6793476381024,30.212833371518162,249.967245876145,40.61971807459164,0.0,1.8623781506740308e-05,0.0010114526238515003
6,0.7000000000000004,-0.00033555998263161136,0.21654750319064806,10.02765666491247,10.358674705874648,185.96658298279212,187.38451738447753,30.219599954303675,250.02270696734556,40.628730510924164,1.0596115069175798e-06,2.045879062112248e-05,0.00016133717005755056
7,0.8000000000000005,0.0003401422217643909,0.21638223524345146,10.028876385341094,10.35997126631464,185.99007914942854,187.21807302301139,30.223418085200226,250.054001467864,40.633815872343774,3.184945769709437e-06,2.1642983185888783e-05,0.0004664295703273006
8,0.9000000000000006,-0.00013513395358523257,0.2162889124968213,10.02956444532916,10.360702677057777,186.00333378841404,187.1241174827575,30.22557196618925,250.07165520244843,40.63668460708248,5.4694704888919e-06,2.4167766177851836e-05,0.00032777776819558745
9,1.0000000000000007,-0.0002606096829999946,0.21623621813974903,10.029952411958737,10.361115088635547,186.01080758602745,187.07108209659603,30.22678645951592,250.0816093965888,40.63830216524784,7.75668673639307e-06,1.9984245546834483e-05,-0.0011528862641893693
10,1.1000000000000008,-0.0003316253701804794,0.21620649684747012,10.030171070226109,10.361347524529169,186.01501985261257,187.0411735166801,30.227470953520495,250.0872195979871,40.63921382388673,9.352363282449061e-06,1.2676079061247365e-05,-0.0007911457851784899
11,1.2000000000000008,0.0002982875243418932,0.21618975624403888,10.030294293186644,10.361478511889395,186.01739363268675,187.0243268012171,30.22785669316829,250.0903811814244,40.639727581709046,1.0115496389813601e-05,2.062029506072033e-06,-0.0012531409218135103
12,1.300000000000001,4.74162516283158e-05,0.21618036055983436,10.030363814981289,10.361552414364613,186.01873285957103,187.0148647873972,30.22807431775461,250.09216493247652,40.64001744154488,9.81425627676367e-06,-7.452925226132858e-06,-0.0010823287447461081
13,1.400000000000001,-8.289557026656994e-05,0.21617510684498709,10.0304031821419,10.361594262127698,186.01949113922558,187.0095645802224,30.228197538321698,250.0931749932521,40.64018157658504,8.657052273511735e-06,-1.5501279018199024e-05,-0.0009861729833228435
14,1.500000000000001,-0.00015785348487442865,0.21617220250202934,10.030425670889539,10.361618167940277,186.01992421546294,187.0066206270116,30.22826791328064,250.09375199717806,40.640275339816775,6.563033403928701e-06,-2.7206646076542665e-05,-0.0021150256750904687
15,1.6000000000000012,0.00016602296038365288,0.2161706516723165,10.030438821557805,10.361632147262316,186.0201773173377,187.00502673573993,30.22830904237642,250.09408940983334,40.64033016942809,3.1566245588091485e-06,-4.0887130342959153e-05,-0.001866565957161797
16,1.7000000000000013,-0.00015860114654452236,0.2161697743040058,10.030446875233864,10.361640708419538,186.02033224203473,187.00411323187947,30.228334217664862,250.09429604666326,40.64036374794653,0.0,-5.559424335562935e-05,-0.002534250819125846
17,1.8000000000000014,8.3205599668158e-05,0.21616913729444948,10.030451578363241,10.361645707904412,186.02042284280677,187.00347193870297,30.228348940305043,250.09441671699773,40.64038335689549,0.0,-7.241842835848621e-05,-0.0031478422396244237
18,1.9000000000000015,-0.0002115615169958947,0.21616877775240637,10.030454232909568,10.361648529720151,186.02047397923667,187.00310997920474,30.22835724998321,250.0944848259045,40.640394424603905,0.0,-9.186616636320082e-05,-0.003381599123711528
19,2.0000000000000013,-1.5456508430061526e-05,0.21616857481912227,10.030455731192088,10.361650122413113,186.0205028417074,187.0029056815566,30.228361940139393,250.09452326802355,40.6404006714545,0.0,-0.00011323466610509963,-0.0033547624910186913
20,2.109999999999999,0.00011199216562163684,0.21616845202845095,10.030456637771156,10.36165108611795,186.02052030577724,187.00278206537223,30.22836477805358,250.09454652853697,40.64040445129171,0.0,-0.00013388935562422618,-0.0036391503950649728
21,2.209999999999997,8.942378953024878e-05,0.21616839097353407,10.030457088547267,10.361651565298573,186.02052898939453,187.00272059999725,30.2283661891428,250.0945580943057,40.64040633073101,0.0,-0.00015403625402850358,-0.0032541200937845917
22,2.3099999999999947,-4.486315399266249e-05,0.21616835651283353,10.030457342974925,10.361651835758341,186.02053389061325,187.00268590762823,30.22836698559164,250.0945646222724,40.64040739152666,0.0,-0.00016661127464197807,-0.002532718731679048
